9791170401452,자살가게 ,장 튈레,9800,0.0,전체 이용가
9791197693052,흥화진의 별들 ,민강,11900,0.0,전체 이용가
9788952246752,별을 선사해준 사람 (The Giver of Stars) ,조조 모예스,11200,0.0,전체 이용가
9788931022933,사양 (斜陽) ,다자이 오사무,4950,0.0,전체 이용가
9791192529004,세상에서 가장 위대한 서점 (The grandest bookshop in the world) ,아멜리아 멜러,9100,0.0,전체 이용가
9791192529202,마법의 문을 지나면 ,메리엠 에르메이단,9100,0.0,전체 이용가
9788937464171,제르미날 2 (Germinal) ,에밀 졸라,9800,0.0,전체 이용가
9788937464164,제르미날 1 (Germinal) ,에밀 졸라,9800,0.0,전체 이용가
9788937464195,핀처 마틴 (Pincher Martin) ,윌리엄 골딩,9800,0.0,전체 이용가
9788937463778,족장의 가을 ,가브리엘 가르시아 마르케스,9800,0.0,전체 이용가
9788937427305,사소한 삶 (Vies minuscules) ,피에르 미숑,11900,0.0,전체 이용가
9788937427329,아들 랭보 (Rimbaud le fils) ,피에르 미숑,9100,0.0,전체 이용가
9788937473395,엉엉 ,김홍,9800,0.0,전체 이용가
9788937427435,인간의 제로는 뼈 ,마이조 오타로,10500,0.0,전체 이용가
9788937427534,여름 (Summer) ,앨리 스미스,12600,0.0,전체 이용가
9788937427633,나는 행복한 얼룩말입니다 (제30회 대산청소년문학상 수상 작품집) ,고은결,10500,0.0,전체 이용가
